rel	size
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/17. Sub Drone (Minor) - 低频持续嗡鸣（小调）/Sub Drone (Cm).wav	23071738
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/17. Sub Drone (Minor) - 低频持续嗡鸣（小调）/Sub Drone (C#m_Dbm).wav	23071740
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/17. Sub Drone (Minor) - 低频持续嗡鸣（小调）/Sub Drone (Gm).wav	23071736
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/17. Sub Drone (Minor) - 低频持续嗡鸣（小调）/Sub Drone (Fm).wav	23071738
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/17. Sub Drone (Minor) - 低频持续嗡鸣（小调）/Sub Drone (Am).wav	23071736
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/17. Sub Drone (Minor) - 低频持续嗡鸣（小调）/Sub Drone (Bm).wav	23071738
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/17. Sub Drone (Minor) - 低频持续嗡鸣（小调）/Sub Drone (Em).wav	23071736
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/17. Sub Drone (Minor) - 低频持续嗡鸣（小调）/Sub Drone (F#m_Gbm).wav	23071738
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/17. Sub Drone (Minor) - 低频持续嗡鸣（小调）/Sub Drone (D#m_Ebm).wav	23071740
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/5. Goated (Major) - 质感低音音色（大调）/Goated (F).wav	17687844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/5. Goated (Major) - 质感低音音色（大调）/Goated (B).wav	17687844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/5. Goated (Major) - 质感低音音色（大调）/Goated (C).wav	17687844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/5. Goated (Major) - 质感低音音色（大调）/Goated (A#_Bb).wav	17687844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/5. Goated (Major) - 质感低音音色（大调）/Goated (E).wav	17687844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/5. Goated (Major) - 质感低音音色（大调）/Goated (C#_Db).wav	17687844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/5. Goated (Major) - 质感低音音色（大调）/Goated (G#_Ab).wav	17687844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/5. Goated (Major) - 质感低音音色（大调）/Goated (A).wav	17687844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/5. Goated (Major) - 质感低音音色（大调）/Goated (D#_Eb).wav	17687844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/5. Goated (Major) - 质感低音音色（大调）/Goated (D).wav	17687844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/5. Goated (Major) - 质感低音音色（大调）/Goated (G).wav	17687844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/5. Goated (Major) - 质感低音音色（大调）/Goated (F#_Gb).wav	17687844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/1. Bass Synth (Major_Minor) - 贝斯合成器（大小调通用）/Bass Synth - D#_Eb.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/1. Bass Synth (Major_Minor) - 贝斯合成器（大小调通用）/Bass Synth - B.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/1. Bass Synth (Major_Minor) - 贝斯合成器（大小调通用）/Bass Synth - F.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/1. Bass Synth (Major_Minor) - 贝斯合成器（大小调通用）/Bass Synth - F#_Gb.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/1. Bass Synth (Major_Minor) - 贝斯合成器（大小调通用）/Bass Synth - D.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/1. Bass Synth (Major_Minor) - 贝斯合成器（大小调通用）/Bass Synth - E.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/1. Bass Synth (Major_Minor) - 贝斯合成器（大小调通用）/Bass Synth - G.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/1. Bass Synth (Major_Minor) - 贝斯合成器（大小调通用）/Bass Synth - C#_Db.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/1. Bass Synth (Major_Minor) - 贝斯合成器（大小调通用）/Bass Synth - C.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/1. Bass Synth (Major_Minor) - 贝斯合成器（大小调通用）/Bass Synth - A#_Bb.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/1. Bass Synth (Major_Minor) - 贝斯合成器（大小调通用）/Bass Synth - A.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/1. Bass Synth (Major_Minor) - 贝斯合成器（大小调通用）/Bass Synth - G#_Ab.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/16. Frozen Storm (Minor) - 冰封风暴音色（小调）/Frozen Storm (Am).wav	21532844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/16. Frozen Storm (Minor) - 冰封风暴音色（小调）/Frozen Storm (Em).wav	21532844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/16. Frozen Storm (Minor) - 冰封风暴音色（小调）/Frozen Storm (G#m_Abm).wav	21532844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/16. Frozen Storm (Minor) - 冰封风暴音色（小调）/Frozen Storm (D#m_Ebm).wav	21532844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/16. Frozen Storm (Minor) - 冰封风暴音色（小调）/Frozen Storm (Bm).wav	21532844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/16. Frozen Storm (Minor) - 冰封风暴音色（小调）/Frozen Storm (A#m_Bbm).wav	21532844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/16. Frozen Storm (Minor) - 冰封风暴音色（小调）/Frozen Storm (Cm).wav	21532844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/16. Frozen Storm (Minor) - 冰封风暴音色（小调）/Frozen Storm (F#m_Gbm).wav	21532844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/16. Frozen Storm (Minor) - 冰封风暴音色（小调）/Frozen Storm (Fm).wav	21532844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/16. Frozen Storm (Minor) - 冰封风暴音色（小调）/Frozen Storm (Dm).wav	21532844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/16. Frozen Storm (Minor) - 冰封风暴音色（小调）/Frozen Storm (C#m_Dbm).wav	21532844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/16. Frozen Storm (Minor) - 冰封风暴音色（小调）/Frozen Storm (Gm).wav	21532844
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/2. Voice Adrift (Major_Minor) - 空灵人声（大小调通用）/Voice Adrift - G#_Ab.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/2. Voice Adrift (Major_Minor) - 空灵人声（大小调通用）/Voice Adrift - E.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/2. Voice Adrift (Major_Minor) - 空灵人声（大小调通用）/Voice Adrift - F.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/2. Voice Adrift (Major_Minor) - 空灵人声（大小调通用）/Voice Adrift - C#_Db.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/2. Voice Adrift (Major_Minor) - 空灵人声（大小调通用）/Voice Adrift - G.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/2. Voice Adrift (Major_Minor) - 空灵人声（大小调通用）/Voice Adrift - C.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/2. Voice Adrift (Major_Minor) - 空灵人声（大小调通用）/Voice Adrift - D#_Eb.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/2. Voice Adrift (Major_Minor) - 空灵人声（大小调通用）/Voice Adrift - B.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/2. Voice Adrift (Major_Minor) - 空灵人声（大小调通用）/Voice Adrift - A#_Bb.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/2. Voice Adrift (Major_Minor) - 空灵人声（大小调通用）/Voice Adrift - A.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/2. Voice Adrift (Major_Minor) - 空灵人声（大小调通用）/Voice Adrift - D.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/2. Voice Adrift (Major_Minor) - 空灵人声（大小调通用）/Voice Adrift - F#_Gb.wav	23315964
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/19. Falling Ash (Minor) - 飞灰飘落氛围音色（小调）/Falling Ash (Cm).wav	21197302
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/19. Falling Ash (Minor) - 飞灰飘落氛围音色（小调）/Falling Ash (Fm).wav	21197302
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/19. Falling Ash (Minor) - 飞灰飘落氛围音色（小调）/Falling Ash (A#m_Bbm).wav	21197302
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/19. Falling Ash (Minor) - 飞灰飘落氛围音色（小调）/Falling Ash (G#m_Abm).wav	21197300
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/19. Falling Ash (Minor) - 飞灰飘落氛围音色（小调）/Falling Ash (F#m_Gbm).wav	21197302
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/19. Falling Ash (Minor) - 飞灰飘落氛围音色（小调）/Falling Ash (C#m_Dbm).wav	21197300
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/19. Falling Ash (Minor) - 飞灰飘落氛围音色（小调）/Falling Ash (Em).wav	21197298
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/19. Falling Ash (Minor) - 飞灰飘落氛围音色（小调）/Falling Ash (Dm).wav	21197302
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/19. Falling Ash (Minor) - 飞灰飘落氛围音色（小调）/Falling Ash (Am).wav	21197302
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/19. Falling Ash (Minor) - 飞灰飘落氛围音色（小调）/Falling Ash (Gm).wav	21197300
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/19. Falling Ash (Minor) - 飞灰飘落氛围音色（小调）/Falling Ash (D#m_Ebm).wav	21197302
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/19. Falling Ash (Minor) - 飞灰飘落氛围音色（小调）/Falling Ash (Bm).wav	21197302
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/6. Summer (Major) - 夏日暖调音色（大调）/Summer (E).wav	20667502
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/6. Summer (Major) - 夏日暖调音色（大调）/Summer (F#_Gb).wav	20667498
Multiply Sound@影采/2.Film Score Collection V2/2. Film Score Collection V2/1. Pads_Drones-氛围铺底音_持续嗡鸣音色（非速度同步）/6. Summer (Major) - 夏日暖调音色（大调）/Summer (F).wav	20667504
